Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_Signal,MACD_Diff,BB_Position,MA_5_20_Ratio,Volume_Change_Pct,Yesterday_Return,Target
2020-02-10,12031.5,12103.5498046875,11990.75,12102.349609375,524700,47.006666938162404,-34.47948334005196,-27.26860257343098,-7.210880766620978,0.33426728447053455,0.9944635287237238,0.10813093980992616,-0.0032625431230384194,1
2020-02-11,12107.900390625,12172.2998046875,12099.0,12108.400390625,480000,50.289577519090656,-28.560821012079032,-27.527046261160592,-1.0337747509184396,0.476287195620371,0.9976230926775612,-0.08519153802172674,-0.005525514763038308,0
2020-02-12,12201.2001953125,12231.75,12144.2998046875,12151.0,411700,54.03447459028354,-16.15549350355832,-25.25273570964014,9.097242206081823,0.6559777807635259,1.0000579947663641,-0.1422916666666667,0.006350030388978967,0
2020-02-13,12174.650390625,12225.650390625,12139.7998046875,12219.5498046875,501200,52.81515851822284,-8.370044763936676,-21.87619752049945,13.506152756562773,0.6346073844770667,1.0014113350855278,0.21739130434782616,0.0077056964194832656,0
2020-02-14,12113.4501953125,12246.7001953125,12091.2001953125,12190.150390625,622800,50.013539252286,-7.0570159499711735,-18.912361206393797,11.855345256422623,0.5429214468521736,1.0026501584883505,0.2426177174780526,-0.0021759994314084485,0
2020-02-17,12045.7998046875,12159.599609375,12037.0,12131.7998046875,0,47.04292005684501,-11.344480194584321,-17.3987850040319,6.054304809447579,0.4126380082869499,1.0036283453970833,-1.0,-0.005026854435148831,0
2020-02-18,11992.5,12030.75,11908.0498046875,12028.25,676900,44.78587390536177,-18.826159048547197,-17.68425981293496,-1.141899235612236,0.31287221116299313,1.0024540692835313,0.0,-0.00558473346026378,0
2020-02-19,12125.900390625,12134.7001953125,12042.099609375,12090.599609375,513600,51.108476761586054,-13.831703524745535,-16.913748555297076,3.0820450305515408,0.6097735495042339,1.0011282010220512,-0.2412468606884326,-0.004424762618648104,0
2020-02-20,12080.849609375,12152.0,12071.4501953125,12119.0,502600,49.06510068866543,-13.354836834874732,-16.201966211212607,2.8471293763378753,0.5205787810853612,0.9999867411821399,-0.02141744548286606,0.011123651500938081,0
2020-02-24,11829.400390625,12012.5498046875,11813.400390625,12012.5498046875,490800,39.55845452721791,-32.88765859540581,-19.53910468805125,-13.34855390735456,0.011876342176265198,0.9970103903848868,-0.02347791484281736,-0.003715252459506435,0
2020-02-25,11797.900390625,11883.0498046875,11779.900390625,11877.5,461000,38.55075180041504,-50.32918380840965,-25.69712051212293,-24.632063296286724,0.02543794555131455,0.9942207531792016,-0.06071719641401796,-0.02081386879900149,0
2020-02-26,11678.5,11783.25,11639.599609375,11738.5498046875,567600,34.91961628285023,-72.94546197320233,-35.14678880433881,-37.798673168863516,-0.07469472912712644,0.9905553034479819,0.23123644251626896,-0.002662856861702312,0
2020-02-27,11633.2998046875,11663.849609375,11536.7001953125,11661.25,608600,33.62829673962082,-93.43919449791974,-46.805269943054995,-46.63392455486475,-0.03838082355755216,0.9843887390578113,0.07223396758280476,-0.010120477938589723,0
2020-02-28,11201.75,11384.7998046875,11175.0498046875,11382.0,809900,24.364375694020353,-142.8563289638878,-66.01548174722156,-76.84084721666623,-0.2833909671336447,0.9731105577063898,0.3307591192901742,-0.003870376787472707,0
2020-03-02,11132.75,11433.0,11036.25,11387.349609375,680800,23.26100535508391,-185.44973825815032,-89.9023330494073,-95.54740520874302,-0.1512676938354955,0.9647987094894921,-0.1594023953574515,-0.03709607866493836,0
2020-03-03,11303.2998046875,11342.25,11152.5498046875,11217.5498046875,696500,31.51642678642213,-203.1021430206547,-112.5422950436568,-90.5598479769979,0.04784623626068136,0.9581194001245944,0.023061104582843717,-0.006159751824491688,0
2020-03-04,11251.0,11356.599609375,11082.150390625,11351.349609375,797700,30.435161457934512,-218.78988452736849,-133.79181294039915,-84.99807158696933,0.07198421176102295,0.953850411818348,0.1452979181622398,0.015319647408546855,0
2020-03-05,11269.0,11389.5,11244.599609375,11306.0498046875,1352500,31.30864456818354,-227.15162064200194,-152.46377448071974,-74.68784616128221,0.1322198672364606,0.950993178246046,0.6954995612385608,-0.004626950146523701,0
2020-03-06,10989.4501953125,11035.099609375,10827.400390625,10942.650390625,1811000,25.874739075878495,-253.41448525797387,-172.65391663617058,-80.76056862180329,0.0234866309561785,0.9520270336350101,0.3390018484288355,0.0015998577904186018,0
2020-03-09,10451.4501953125,10751.5498046875,10294.4501953125,10742.0498046875,1565500,19.029565646262668,-314.020268244758,-200.92718695788807,-113.0930812868699,-0.1322427985095063,0.9470688109327949,-0.13556046383213693,-0.024806975302821943,0
2020-03-11,10458.400390625,10545.099609375,10334.0,10334.2998046875,1218500,19.326485250023026,-357.3704214630943,-232.21583385892933,-125.15458760416499,-0.023385087228795565,0.9389176001987343,-0.22165442350686682,-0.048956043335951605,0
2020-03-12,9590.150390625,10040.75,9508.0,10039.9501953125,1343500,12.941799398503932,-456.52372758614365,-277.0774126043722,-179.44631498177142,-0.1882136237161672,0.920256229421884,0.10258514567090682,0.0006649981756232659,0
2020-03-13,9955.2001953125,10159.400390625,8555.150390625,9107.599609375,1388000,24.269675341241424,-499.8846100426799,-321.6388520920338,-178.24575795064612,0.023699897706772863,0.9062154591497984,0.033122441384443535,-0.08301938801064712,0
2020-03-16,9197.400390625,9602.2001953125,9165.099609375,9587.7998046875,897700,18.800759467584115,-588.6113871555772,-375.0333591047425,-213.5780280508347,-0.09332222566541384,0.8862680246736789,-0.3532420749279539,0.03806507612689369,0
2020-03-17,8967.0498046875,9403.7998046875,8915.599609375,9285.400390625,935600,17.509175937427287,-669.7943916104905,-433.98556560589213,-235.80882600459836,-0.04830695465343594,0.8720157842864279,0.042219004121644144,-0.07612100106679087,0
2020-03-18,8468.7998046875,9127.5498046875,8407.0498046875,9088.4501953125,1516600,15.093782594855512,-765.5127638573813,-500.29100525619,-265.2217586011913,-0.05935036853789632,0.8497536888604798,0.6209918768704574,-0.02504518409052825,0
2020-03-19,8263.4501953125,8575.4501953125,7832.5498046875,8063.2998046875,925700,14.222934085683406,-848.1631637860592,-569.8654369621638,-278.29772682389535,-0.012532989397385525,0.8397463077646118,-0.3896215218251352,-0.05556454027271507,1
2020-03-20,8745.4501953125,8883.0,8178.2001953125,8284.4501953125,1071500,25.14057596159624,-864.8019310944401,-628.8527357886192,-235.94919530582092,0.13257639542401706,0.8302331520130511,0.1575024305930648,-0.024247781753128472,0
2020-03-23,7610.25,8159.25,7583.60009765625,7945.7001953125,653500,19.00521042615337,-958.5399902231493,-694.7901866755252,-263.7498035476241,-0.014472062212962149,0.8174195511764325,-0.39010732617825483,0.058329146858465686,1
2020-03-24,7801.0498046875,8036.9501953125,7511.10009765625,7848.2998046875,738400,22.431626180258675,-1005.83745964837,-756.9996412700942,-248.83781837827576,0.07912829391268991,0.8106238067014412,0.12991583779648042,-0.12980466070471242,1
2020-03-25,8317.849609375,8376.75,7714.75,7735.14990234375,736900,30.952079103487335,-990.205151164304,-803.6407432489361,-186.56440791536784,0.204662488644473,0.8218057169406157,-0.002031419284940439,0.02507142402516349,0
2020-03-26,8641.4501953125,8749.0498046875,8304.900390625,8451.0,865600,35.71383527227813,-940.8589350844577,-831.0843816160406,-109.77455346841714,0.28684173966063653,0.8423327113711986,0.17465056317003658,0.06624746894667499,0
2020-03-27,8660.25,9038.900390625,8522.900390625,8949.099609375,801500,35.990015757787845,-889.9756311142428,-842.862631515681,-47.11299959856183,0.31107808882236115,0.8535847786974642,-0.07405268022181144,0.038904356430389475,1
2020-03-30,8281.099609375,8576.0,8244.0,8385.9501953125,593300,32.91846367439098,-870.2132374425437,-848.3327527010536,-21.880484741490136,0.26043971770101554,0.880921931668908,-0.25976294447910164,0.0021755381634551707,1
2020-03-31,8597.75,8678.2998046875,8358.0,8529.349609375,712700,37.70050757930671,-819.5530603856005,-842.5768142379629,23.02375385236246,0.34388926171352024,0.9099335131788194,0.20124726108208324,-0.04378053643081892,1
2020-04-01,8253.7998046875,8588.099609375,8198.349609375,8584.099609375,506300,34.798668030243846,-797.9600248771894,-833.6534563658083,35.6934314886189,0.2918224077880335,0.9236388998434846,-0.2896029184790234,0.03823772271336057,1
2020-04-03,8083.7998046875,8356.5498046875,8055.7998046875,8356.5498046875,697000,33.42908389228283,-785.5100964888097,-824.0247843904087,38.51468790159902,0.27268409759446766,0.927485720519478,0.37665415761406273,-0.04000467509668226,1
2020-04-07,8792.2001953125,8819.400390625,8360.9501953125,8446.2998046875,814200,43.42192178528463,-710.2936246077261,-801.2785524338723,90.98492782614619,0.4684976826160913,0.9433452382902555,0.1681492109038738,-0.020596574186770744,1
2020-04-08,8748.75,9131.7001953125,8653.900390625,8688.900390625,896500,42.99561125465259,-646.7349385764483,-770.3698296623875,123.63489108593922,0.48520429669502524,0.9659983458153216,0.10108081552444115,0.08763210467115035,1
2020-04-09,9111.900390625,9128.349609375,8904.5498046875,8973.0498046875,742100,47.6239900611244,-560.5987865809857,-728.4156210461072,167.81683446512147,0.642527671498629,0.9851944516164463,-0.17222532069157837,-0.004941902407507137,1
2020-04-13,8993.849609375,9112.0498046875,8912.400390625,9103.9501953125,644000,46.307731694451256,-496.14176358931763,-681.9608495547493,185.81908596543167,0.6542028222158612,1.010633718797214,-0.13219242689664468,0.04150883161880259,0
2020-04-15,8925.2998046875,9261.2001953125,8874.099609375,9196.400390625,879100,45.520959838279815,-445.4555702963953,-634.6597937030785,189.20422340668324,0.6486485984792392,1.0340532692514939,0.36506211180124226,-0.01295567073707915,1
2020-04-16,8992.7998046875,9053.75,8821.900390625,8851.25,719400,46.485126357991,-395.28313315468586,-586.7844615934,191.50132843871415,0.7490796910860977,1.044537533817658,-0.1816630644977818,-0.007621853562688519,1
2020-04-17,9266.75,9324.0,9091.349609375,9323.4501953125,684200,50.327430593718454,-329.61601573206826,-535.3507724211337,205.73475668906542,0.9043022715354772,1.0561951817797484,-0.04892966360856266,0.007562771164790316,0
2020-04-20,9261.849609375,9390.849609375,9230.7998046875,9390.2001953125,726400,50.257917678030196,-274.80202594104776,-483.24102312511656,208.4389971840688,0.8769587522159806,1.0578738771018001,0.061677871967261044,0.03046328187687486,1
2020-04-21,8981.4501953125,9044.400390625,8909.400390625,9016.9501953125,655100,46.315871798248,-251.09298975146157,-436.81141645038554,185.71842669892396,0.7018682379328842,1.0544391094461552,-0.09815528634361237,-0.0005288143766692954,1
2020-04-22,9187.2998046875,9209.75,8946.25,9026.75,734400,49.45053833393438,-213.2350240145879,-392.09613796322606,178.86111394863815,0.7847249661474675,1.0548653995037207,0.12105022134025334,-0.030274667144095657,1
2020-04-23,9313.900390625,9343.599609375,9170.150390625,9232.349609375,666700,51.33268382562022,-171.0450038437957,-347.88591113934,176.8409072955443,0.8230912390548606,1.058804823676363,-0.09218409586056642,0.02291941778872575,1
2020-04-24,9154.400390625,9296.900390625,9141.2998046875,9163.900390625,659400,48.86416310512285,-148.76456064623562,-308.06164104071917,159.29708039448354,0.7283998692810786,1.0469191987391169,-0.010949452527373671,0.01377995587701486,1
2020-04-27,9282.2998046875,9377.099609375,9250.349609375,9259.7001953125,512800,50.903035287929825,-119.41024806599671,-270.3313624457747,150.92111437977798,0.7944548975078769,1.0386129580108454,-0.22232332423415224,-0.017124941572334906,0
2020-04-28,9380.900390625,9404.400390625,9260.0,9389.7998046875,614500,52.47619025346477,-87.18548066406038,-233.70218608943185,146.51670542537147,0.8273381513800145,1.0413879423871608,0.19832293291731662,0.013971358975458648,0
2020-04-29,9553.349609375,9599.849609375,9392.349609375,9408.599609375,653000,55.18105121836375,-47.18795621053323,-196.39934011365213,149.2113839031189,0.8903591708998243,1.0442654030734313,0.06265256305939793,0.010622430648890235,0
2020-04-30,9859.900390625,9889.0498046875,9731.5,9753.5,931200,59.58463334583552,9.141083460584923,-155.2912553988047,164.43233885938963,0.9946530368074317,1.049438324271195,0.42603369065849916,0.018383013524196468,0
2020-05-04,9293.5,9533.5,9266.9501953125,9533.5,687500,49.84069880924161,7.986412914189714,-122.63572173620582,130.62213465039554,0.6491491864829303,1.0466430016239887,-0.26170532646048106,0.03208830345213909,0
2020-05-05,9205.599609375,9450.900390625,9190.75,9429.400390625,725200,48.51475276188723,-0.021253722321489477,-98.11282813342896,98.09157441110747,0.5786000611570575,1.0414515039716068,0.05483636363636357,-0.05744483901313502,0
2020-05-06,9270.900390625,9346.900390625,9116.5,9226.7998046875,722200,49.58772934722986,-1.085645275459683,-78.70739156183511,77.62174628637543,0.5999197114507543,1.0332436030202152,-0.004136789851075573,-0.009458265521601117,1
2020-05-07,9199.0498046875,9277.849609375,9175.900390625,9234.0498046875,708700,48.39268564549091,-7.6388689286268345,-64.49368703519346,56.854818106566626,0.5103735360419457,1.0192617727301936,-0.018692882857934134,0.007093593467121684,0
2020-05-08,9251.5,9382.650390625,9238.2001953125,9376.9501953125,609100,49.352243699568234,-8.502047162688541,-53.29535906069248,44.79331189800394,0.543212416322575,1.003511538745978,-0.14053901509806688,-0.007750119504051356,0
2020-05-11,9239.2001953125,9439.900390625,9219.9501953125,9348.150390625,704600,49.12158588946843,-10.062617980256618,-44.648810844605315,34.586192864348696,0.5035745257923713,0.9996714036257635,0.15678870464619932,0.0057016970693835045,0
2020-05-12,9196.5498046875,9240.849609375,9043.9501953125,9168.849609375,805500,48.27897172455771,-14.57292407829118,-38.63363349134249,24.060709413051313,0.44561988227645116,0.9990176479374194,0.14320181663355092,-0.0013294930214019507,0
2020-05-13,9383.5498046875,9584.5,9351.099609375,9584.2001953125,846400,52.15425103883805,-3.023187555914774,-31.51154430425695,28.488356748342177,0.6574997451241166,0.9993485349096031,0.050775915580384856,-0.004616242718351149,0
2020-05-14,9142.75,9281.099609375,9119.75,9213.9501953125,602600,47.24524903612645,-13.14889763390056,-27.839014970185673,14.690117336285113,0.3248007712606438,0.996961986968598,-0.2880434782608695,0.02033371253039773,0
2020-05-15,9136.849609375,9182.400390625,9050.0,9182.400390625,575900,47.12819305692257,-21.40298771484231,-26.551809519117,5.148821804274689,0.297520270833184,0.9937166285274901,-0.044307998672419524,-0.025661909373274727,0
2020-05-18,8823.25,9158.2998046875,8806.75,9158.2998046875,773000,41.27489229073824,-52.6424517715368,-31.76993796960096,-20.87251380193584,-0.03912573221301362,0.9871095609952397,0.34224691786768546,-0.0006453627874545287,1
2020-05-19,8879.099609375,9030.349609375,8855.2998046875,8961.7001953125,762200,42.64120276566172,-72.06266187411529,-39.828482750503824,-32.23417912361147,0.08747485525241516,0.9822811140350641,-0.013971539456662407,-0.034322509703259896,1
2020-05-20,9066.5498046875,9093.7998046875,8875.349609375,8889.150390625,622300,47.09067251059836,-71.50340734979181,-46.16346767036143,-25.339939679430387,0.2947345791156423,0.974968113179175,-0.18354762529519808,0.00632982284022332,1
2020-05-21,9106.25,9178.5498046875,9056.099609375,9079.4501953125,631500,48.01051853864299,-67.08342418073698,-50.34745897243654,-16.735965208300442,0.3474672002120473,0.9746055535783541,0.014783866302426452,0.021111396826158035,1
2020-05-22,9039.25,9149.599609375,8968.5498046875,9067.900390625,675800,46.539981574271266,-68.20072028269533,-53.9181112344883,-14.282609048207028,0.2886675230691793,0.9739402629182756,0.07015043547110045,0.004378754451001221,1
2020-05-26,9029.0498046875,9161.650390625,8996.650390625,9099.75,655000,46.30743569416868,-69.11256933015284,-56.95700285362121,-12.155566476531625,0.28772569751996463,0.9790682142123742,-0.03077833678603137,-0.0073575840768702605,1
2020-05-27,9314.9501953125,9334.0,9004.25,9082.2001953125,763500,53.34428480066009,-46.232504581521425,-54.81210319920126,8.579598617679835,0.6085464628079422,0.98835072670436,0.16564885496183201,-0.0011284338094974533,1
2020-05-28,9490.099609375,9511.25,9336.5,9364.9501953125,837900,57.05734198873356,-13.807628746904811,-46.61120830874198,32.80357956183717,0.7928423366450367,0.9969492836665738,0.09744597249508846,0.03166450477176164,1
2020-05-29,9580.2998046875,9598.849609375,9376.900390625,9422.2001953125,967000,58.87261261966726,18.94928532220365,-33.499109582552855,52.448394904756505,0.8872017314975332,1.0070807128563894,0.15407566535386086,0.018803043536468778,1
2020-06-01,9826.150390625,9931.599609375,9706.9501953125,9726.849609375,794200,63.41239368803375,64.00960051868788,-13.99736756230471,78.00696808099258,1.1707434378721195,1.0243274992045601,-0.1786970010341261,0.009504662651105722,1
2020-06-02,9979.099609375,9995.599609375,9824.0498046875,9880.849609375,770200,65.93188351876714,110.78488941315481,10.959083832787197,99.82580558036761,1.1474463268145199,1.041058546504739,-0.030219088390833537,0.025662097319460564,1
2020-06-03,10061.5498046875,10176.2001953125,10035.5498046875,10108.2998046875,794700,67.24146403684995,152.74691322249055,39.316649710727866,113.43026351176269,1.079140990718384,1.0523226568731656,0.03180991950142831,0.015565527970742954,1
2020-06-04,10029.099609375,10123.849609375,9944.25,10054.25,775100,66.16347901831529,181.29381756986004,67.7120832825543,113.58173428730574,0.9734779794090038,1.059594165281308,-0.024663394991820797,0.008262288035990828,0
2020-06-05,10142.150390625,10177.7998046875,10040.75,10093.7998046875,987100,68.08319054094798,210.61189534834375,96.2920456957122,114.31984965263155,0.9698095799167405,1.0662429867327368,0.2735130950845053,-0.003225168681009971,0
2020-06-08,10167.4501953125,10328.5,10120.25,10326.75,936500,68.51371709753256,233.19998178406786,123.67363291338336,109.5263488706845,0.9225554764203955,1.0683029303186091,-0.05126127038800532,0.011272276241460544,0
2020-06-09,10046.650390625,10291.150390625,10021.4501953125,10181.150390625,754200,64.0697842922632,238.6031991955715,146.659546169821,91.9436530257505,0.8173310339994303,1.0651758385902774,-0.19466097170315,0.002494520758722585,0
2020-06-10,10116.150390625,10148.75,10036.849609375,10072.599609375,632400,65.4579500187699,245.66152395734207,166.4599417273252,79.20158223001687,0.818975826138956,1.0611774513983676,-0.16149562450278443,-0.011881032349997822,0
2020-06-11,9902.0,10112.0498046875,9885.0498046875,10094.099609375,715500,58.019624859698034,231.30876690935656,179.42970676373147,51.87906014562509,0.6884800491387615,1.0556316985261438,0.13140417457305498,0.006917728526201428,1
2020-06-12,9972.900390625,9996.0498046875,9544.349609375,9544.9501953125,796300,59.65427466485637,223.08360360926054,188.1604861328373,34.92311747642324,0.7042100932359247,1.0475291353421663,0.11292802236198463,-0.021169158460066062,1
2020-06-15,9813.7001953125,9943.349609375,9726.349609375,9919.349609375,716100,54.52070428085516,201.3973933793077,190.8078675821314,10.589525797176293,0.6044834887827664,1.0364887061060712,-0.10071581062413659,0.00716020911179549,1
2020-06-16,9914.0,10046.150390625,9728.5,10014.7998046875,899900,57.02963226806176,190.11276985935365,190.66884803757586,-0.556078178222208,0.6391950576536031,1.0279028982880742,0.25666806311967605,-0.015963279394844432,1
2020-06-17,9881.150390625,10003.599609375,9833.7998046875,9876.7001953125,685400,55.941151714652165,176.4845316544397,187.83198476094861,-11.347453106508908,0.600116776773184,1.0177731878450875,-0.23835981775752857,0.010220386061458031,1
2020-06-18,10091.650390625,10111.2001953125,9845.0498046875,9863.25,622900,61.06886509130843,180.58794010751808,186.38317583026253,-5.795235722744451,0.7140146651756839,1.0163168549364558,-0.09118762766267874,-0.0033134566648174157,1
2020-06-19,10244.400390625,10272.400390625,10072.650390625,10119.0,892100,64.31447618560537,193.93006422195504,187.89255350860105,6.037510713353981,0.7950370051140979,1.0159572089063416,0.4321720982501205,0.021303187551898528,1
2020-06-22,10311.2001953125,10393.650390625,10277.599609375,10318.75,685400,65.66264689261882,207.50202549213282,191.81444790530742,15.687577586825398,0.8317181063209508,1.0194827507062676,-0.23170048200874338,0.015136275444292302,1
2020-06-23,10471.0,10484.7001953125,10301.75,10347.9501953125,669200,68.70821862425097,228.5181958014764,199.15519748454125,29.362998316935148,0.9692893580174181,1.0232847831020906,-0.02363583309016637,0.006520616350433883,0
2020-06-24,10305.2998046875,10553.150390625,10281.9501953125,10529.25,854800,62.51628048611825,229.16141113798403,205.15644021522982,24.00497092275421,0.8104190544921078,1.0266948235539348,0.2773460848774656,0.015497691991291696,1
2020-06-25,10288.900390625,10361.7998046875,10194.5,10235.5498046875,994200,61.92150994168561,225.74561335803264,209.2742748437904,16.471338514242234,0.7826158709533282,1.0265400861372227,0.16307908282639216,-0.015824677233549855,1
2020-06-26,10383.0,10409.849609375,10311.25,10378.900390625,671900,64.03582910723532,228.00334047934666,213.02008797090167,14.983252508444991,0.8854684510763718,1.0252050585373402,-0.324180245423456,-0.001591357298992957,1
2020-06-29,10312.400390625,10337.9501953125,10223.599609375,10311.9501953125,574500,61.28632987291298,221.54200866722204,214.72447211016575,6.817536557056286,0.7650491535037601,1.0227662104138495,-0.1449620479237982,0.00914574014738645,1
2020-06-30,10302.099609375,10401.0498046875,10267.349609375,10382.599609375,556200,60.875628106166765,213.1333016643639,214.40623802100538,-1.2729363566414804,0.7270635150776174,1.0178048217847244,-0.03185378590078325,-0.006799538608783573,1
2020-07-01,10430.0498046875,10447.0498046875,10299.599609375,10323.7998046875,573600,64.0943348171824,214.323267009966,214.3896438187975,-0.06637680883150665,0.8590185156653817,1.0184149818774986,0.031283710895361416,-0.0009988732845714887,1
2020-07-02,10551.7001953125,10598.2001953125,10485.5498046875,10493.0498046875,597400,66.8838640795486,222.5174503133876,216.01520511771554,6.50224519567206,0.946934199419752,1.0209633758012944,0.04149232914923284,0.012419817334717198,1
2020-07-03,10607.349609375,10631.2998046875,10562.650390625,10614.9501953125,525200,68.10461636614052,230.84085259526,218.98033461322444,11.86051798203556,0.9443290011086659,1.0230330478141598,-0.12085704720455304,0.011663452514898642,1
